time,cell_id,x,y,radius
4.21,6,9.97254,0,5
4.21,7,19.9473,0,5
4.21,8,29.9263,0,5
4.21,9,39.9113,0,5
4.21,10,49.9035,0,5
4.22,0,-49.9047,0,5
4.22,1,-39.9124,0,5
4.22,2,-29.9272,0,5
4.22,3,-19.9479,0,5
4.22,4,-9.97287,0,5
4.22,5,0,0,5
4.22,6,9.97287,0,5
4.22,7,19.9479,0,5
4.22,8,29.9272,0,5
4.22,9,39.9124,0,5
4.22,10,49.9047,0,5
4.23,0,-49.9058,0,5
4.23,1,-39.9135,0,5
4.23,2,-29.9281,0,5
4.23,3,-19.9486,0,5
4.23,4,-9.9732,0,5
4.23,5,0,0,5
4.23,6,9.9732,0,5
4.23,7,19.9486,0,5
4.23,8,29.9281,0,5
4.23,9,39.9135,0,5
4.23,10,49.9058,0,5
4.24,0,-49.907,0,5
4.24,1,-39.9145,0,5
4.24,2,-29.929,0,5
4.24,3,-19.9492,0,5
4.24,4,-9.97353,0,5
4.24,5,0,0,5
4.24,6,9.97353,0,5
4.24,7,19.9492,0,5
4.24,8,29.929,0,5
4.24,9,39.9145,0,5
4.24,10,49.907,0,5
4.25,0,-49.9081,0,5
4.25,1,-39.9155,0,5
4.25,2,-29.9298,0,5
4.25,3,-19.9498,0,5
4.25,4,-9.97385,0,5
4.25,5,0,0,5
4.25,6,9.97385,0,5
4.25,7,19.9498,0,5
4.25,8,29.9298,0,5
4.25,9,39.9155,0,5
4.25,10,49.9081,0,5
4.26,0,-49.9092,0,5
4.26,1,-39.9166,0,5
4.26,2,-29.9307,0,5
4.26,3,-19.9504,0,5
4.26,4,-9.97417,0,5
4.26,5,0,0,5
4.26,6,9.97417,0,5
4.26,7,19.9504,0,5
4.26,8,29.9307,0,5
4.26,9,39.9166,0,5
4.26,10,49.9092,0,5
4.27,0,-49.9103,0,5
4.27,1,-39.9176,0,5
4.27,2,-29.9315,0,5
4.27,3,-19.951,0,5
4.27,4,-9.97448,0,5
4.27,5,0,0,5
4.27,6,9.97448,0,5
4.27,7,19.951,0,5
4.27,8,29.9315,0,5
4.27,9,39.9176,0,5
4.27,10,49.9103,0,5
4.28,0,-49.9114,0,5
4.28,1,-39.9186,0,5
4.28,2,-29.9324,0,5
4.28,3,-19.9516,0,5
4.28,4,-9.97479,0,5
4.28,5,0,0,5
4.28,6,9.97479,0,5
4.28,7,19.9516,0,5
4.28,8,29.9324,0,5
4.28,9,39.9186,0,5
4.28,10,49.9114,0,5
4.29,0,-49.9125,0,5
4.29,1,-39.9196,0,5
4.29,2,-29.9332,0,5
4.29,3,-19.9522,0,5
4.29,4,-9.9751,0,5
4.29,5,0,0,5
4.29,6,9.9751,0,5
4.29,7,19.9522,0,5
4.29,8,29.9332,0,5
4.29,9,39.9196,0,5
4.29,10,49.9125,0,5
4.3,0,-49.9136,0,5
4.3,1,-39.9206,0,5
4.3,2,-29.934,0,5
4.3,3,-19.9528,0,5
4.3,4,-9.9754,0,5
4.3,5,0,0,5
4.3,6,9.9754,0,5
4.3,7,19.9528,0,5
4.3,8,29.934,0,5
4.3,9,39.9206,0,5
4.3,10,49.9136,0,5
4.31,0,-49.9146,0,5
4.31,1,-39.9215,0,5
4.31,2,-29.9348,0,5
4.31,3,-19.9534,0,5
4.31,4,-9.9757,0,5
4.31,5,0,0,5
4.31,6,9.9757,0,5
4.31,7,19.9534,0,5
4.31,8,29.9348,0,5
4.31,9,39.9215,0,5
4.31,10,49.9146,0,5
4.32,0,-49.9156,0,5
4.32,1,-39.9225,0,5
4.32,2,-29.9356,0,5
4.32,3,-19.9539,0,5
4.32,4,-9.976,0,5
4.32,5,0,0,5
4.32,6,9.976,0,5
4.32,7,19.9539,0,5
4.32,8,29.9356,0,5
4.32,9,39.9225,0,5
4.32,10,49.9156,0,5
4.33,0,-49.9167,0,5
4.33,1,-39.9234,0,5
4.33,2,-29.9364,0,5
4.33,3,-19.9545,0,5
4.33,4,-9.97629,0,5
4.33,5,0,0,5
4.33,6,9.97629,0,5
4.33,7,19.9545,0,5
4.33,8,29.9364,0,5
4.33,9,39.9234,0,5
4.33,10,49.9167,0,5
4.34,0,-49.9177,0,5
4.34,1,-39.9244,0,5
4.34,2,-29.9372,0,5
4.34,3,-19.955,0,5
4.34,4,-9.97658,0,5
4.34,5,0,0,5
4.34,6,9.97658,0,5
4.34,7,19.955,0,5
4.34,8,29.9372,0,5
4.34,9,39.9244,0,5
4.34,10,49.9177,0,5
4.35,0,-49.9187,0,5
4.35,1,-39.9253,0,5
4.35,2,-29.9379,0,5
4.35,3,-19.9556,0,5
4.35,4,-9.97686,0,5
4.35,5,0,0,5
4.35,6,9.97686,0,5
4.35,7,19.9556,0,5
4.35,8,29.9379,0,5
4.35,9,39.9253,0,5
4.35,10,49.9187,0,5
4.36,0,-49.9197,0,5
4.36,1,-39.9262,0,5
4.36,2,-29.9387,0,5
4.36,3,-19.9561,0,5
4.36,4,-9.97714,0,5
4.36,5,0,0,5
4.36,6,9.97714,0,5
4.36,7,19.9561,0,5
4.36,8,29.9387,0,5
4.36,9,39.9262,0,5
4.36,10,49.9197,0,5
4.37,0,-49.9207,0,5
4.37,1,-39.9271,0,5
4.37,2,-29.9394,0,5
4.37,3,-19.9567,0,5
4.37,4,-9.97742,0,5
4.37,5,0,0,5
4.37,6,9.97742,0,5
4.37,7,19.9567,0,5
4.37,8,29.9394,0,5
4.37,9,39.9271,0,5
4.37,10,49.9207,0,5
4.38,0,-49.9216,0,5
4.38,1,-39.928,0,5
4.38,2,-29.9402,0,5
4.38,3,-19.9572,0,5
4.38,4,-9.9777,0,5
4.38,5,0,0,5
4.38,6,9.9777,0,5
4.38,7,19.9572,0,5
4.38,8,29.9402,0,5
4.38,9,39.928,0,5
4.38,10,49.9216,0,5
4.39,0,-49.9226,0,5
4.39,1,-39.9288,0,5
4.39,2,-29.9409,0,5
4.39,3,-19.9577,0,5
4.39,4,-9.97797,0,5
4.39,5,0,0,5
4.39,6,9.97797,0,5
4.39,7,19.9577,0,5
4.39,8,29.9409,0,5
4.39,9,39.9288,0,5
4.39,10,49.9226,0,5
4.4,0,-49.9235,0,5
4.4,1,-39.9297,0,5
4.4,2,-29.9416,0,5
4.4,3,-19.9582,0,5
4.4,4,-9.97824,0,5
4.4,5,0,0,5
4.4,6,9.97824,0,5
4.4,7,19.9582,0,5
4.4,8,29.9416,0,5
4.4,9,39.9297,0,5
4.4,10,49.9235,0,5
4.41,0,-49.9244,0,5
4.41,1,-39.9306,0,5
4.41,2,-29.9423,0,5
4.41,3,-19.9587,0,5
4.41,4,-9.9785,0,5
4.41,5,0,0,5
4.41,6,9.9785,0,5
4.41,7,19.9587,0,5
4.41,8,29.9423,0,5
4.41,9,39.9306,0,5
4.41,10,49.9244,0,5
4.42,0,-49.9254,0,5
4.42,1,-39.9314,0,5
4.42,2,-29.943,0,5
4.42,3,-19.9592,0,5
4.42,4,-9.97876,0,5
4.42,5,0,0,5
4.42,6,9.97876,0,5
4.42,7,19.9592,0,5
4.42,8,29.943,0,5
4.42,9,39.9314,0,5
4.42,10,49.9254,0,5
4.43,0,-49.9263,0,5
4.43,1,-39.9322,0,5
4.43,2,-29.9437,0,5
4.43,3,-19.9597,0,5
4.43,4,-9.97902,0,5
4.43,5,0,0,5
4.43,6,9.97902,0,5
4.43,7,19.9597,0,5
4.43,8,29.9437,0,5
4.43,9,39.9322,0,5
4.43,10,49.9263,0,5
4.44,0,-49.9272,0,5
4.44,1,-39.9331,0,5
4.44,2,-29.9444,0,5
4.44,3,-19.9602,0,5
4.44,4,-9.97927,0,5
4.44,5,0,0,5
4.44,6,9.97927,0,5
4.44,7,19.9602,0,5
4.44,8,29.9444,0,5
4.44,9,39.9331,0,5
4.44,10,49.9272,0,5
4.45,0,-49.9281,0,5
4.45,1,-39.9339,0,5
4.45,2,-29.9451,0,5
4.45,3,-19.9607,0,5
4.45,4,-9.97953,0,5
4.45,5,0,0,5
4.45,6,9.97953,0,5
4.45,7,19.9607,0,5
4.45,8,29.9451,0,5
4.45,9,39.9339,0,5
4.45,10,49.9281,0,5
4.46,0,-49.9289,0,5
4.46,1,-39.9347,0,5
4.46,2,-29.9457,0,5
4.46,3,-19.9612,0,5
4.46,4,-9.97978,0,5
4.46,5,0,0,5
4.46,6,9.97978,0,5
4.46,7,19.9612,0,5
4.46,8,29.9457,0,5
4.46,9,39.9347,0,5
4.46,10,49.9289,0,5
4.47,0,-49.9298,0,5
4.47,1,-39.9355,0,5
4.47,2,-29.9464,0,5
4.47,3,-19.9617,0,5
4.47,4,-9.98002,0,5
4.47,5,0,0,5
4.47,6,9.98002,0,5
4.47,7,19.9617,0,5
4.47,8,29.9464,0,5
4.47,9,39.9355,0,5
4.47,10,49.9298,0,5
4.48,0,-49.9306,0,5
4.48,1,-39.9363,0,5
4.48,2,-29.9471,0,5
4.48,3,-19.9621,0,5
4.48,4,-9.98026,0,5
4.48,5,0,0,5
4.48,6,9.98026,0,5
4.48,7,19.9621,0,5
4.48,8,29.9471,0,5
4.48,9,39.9363,0,5
4.48,10,49.9306,0,5
4.49,0,-49.9315,0,5
4.49,1,-39.937,0,5
4.49,2,-29.9477,0,5
4.49,3,-19.9626,0,5
4.49,4,-9.9805,0,5
4.49,5,0,0,5
4.49,6,9.9805,0,5
4.49,7,19.9626,0,5
4.49,8,29.9477,0,5
4.49,9,39.937,0,5
4.49,10,49.9315,0,5
4.5,0,-49.9323,0,5
4.5,1,-39.9378,0,5
4.5,2,-29.9483,0,5
4.5,3,-19.963,0,5
4.5,4,-9.98074,0,5
4.5,5,0,0,5
4.5,6,9.98074,0,5
4.5,7,19.963,0,5
4.5,8,29.9483,0,5
4.5,9,39.9378,0,5
4.5,10,49.9323,0,5
4.51,0,-49.9331,0,5
4.51,1,-39.9386,0,5
4.51,2,-29.949,0,5
4.51,3,-19.9635,0,5
4.51,4,-9.98098,0,5
4.51,5,0,0,5
4.51,6,9.98098,0,5
4.51,7,19.9635,0,5
4.51,8,29.949,0,5
4.51,9,39.9386,0,5
4.51,10,49.9331,0,5
4.52,0,-49.934,0,5
4.52,1,-39.9393,0,5
4.52,2,-29.9496,0,5
4.52,3,-19.9639,0,5
4.52,4,-9.98121,0,5
4.52,5,0,0,5
4.52,6,9.98121,0,5
4.52,7,19.9639,0,5
4.52,8,29.9496,0,5
4.52,9,39.9393,0,5
4.52,10,49.934,0,5
4.53,0,-49.9348,0,5
4.53,1,-39.9401,0,5
4.53,2,-29.9502,0,5
4.53,3,-19.9644,0,5
4.53,4,-9.98144,0,5
4.53,5,0,0,5
4.53,6,9.98144,0,5
4.53,7,19.9644,0,5
4.53,8,29.9502,0,5
4.53,9,39.9401,0,5
4.53,10,49.9348,0,5
4.54,0,-49.9356,0,5
4.54,1,-39.9408,0,5
4.54,2,-29.9508,0,5
4.54,3,-19.9648,0,5
4.54,4,-9.98166,0,5
4.54,5,0,0,5
4.54,6,9.98166,0,5
4.54,7,19.9648,0,5
4.54,8,29.9508,0,5
4.54,9,39.9408,0,5
4.54,10,49.9356,0,5
4.55,0,-49.9363,0,5
4.55,1,-39.9415,0,5
4.55,2,-29.9514,0,5
4.55,3,-19.9652,0,5
4.55,4,-9.98188,0,5
4.55,5,0,0,5
4.55,6,9.98188,0,5
4.55,7,19.9652,0,5
4.55,8,29.9514,0,5
4.55,9,39.9415,0,5
4.55,10,49.9363,0,5
4.56,0,-49.9371,0,5
4.56,1,-39.9422,0,5
4.56,2,-29.952,0,5
4.56,3,-19.9657,0,5
4.56,4,-9.9821,0,5
4.56,5,0,0,5
4.56,6,9.9821,0,5
4.56,7,19.9657,0,5
4.56,8,29.952,0,5
4.56,9,39.9422,0,5
4.56,10,49.9371,0,5
4.57,0,-49.9379,0,5
4.57,1,-39.9429,0,5
4.57,2,-29.9526,0,5
4.57,3,-19.9661,0,5
4.57,4,-9.98232,0,5
4.57,5,0,0,5
4.57,6,9.98232,0,5
4.57,7,19.9661,0,5
4.57,8,29.9526,0,5
4.57,9,39.9429,0,5
4.57,10,49.9379,0,5
4.58,0,-49.9386,0,5
4.58,1,-39.9436,0,5
4.58,2,-29.9532,0,5
4.58,3,-19.9665,0,5
4.58,4,-9.98254,0,5
4.58,5,0,0,5
4.58,6,9.98254,0,5
4.58,7,19.9665,0,5
4.58,8,29.9532,0,5
4.58,9,39.9436,0,5
4.58,10,49.9386,0,5
4.59,0,-49.9394,0,5
4.59,1,-39.9443,0,5
4.59,2,-29.9537,0,5
4.59,3,-19.9669,0,5
4.59,4,-9.98275,0,5
4.59,5,0,0,5
4.59,6,9.98275,0,5
4.59,7,19.9669,0,5
4.59,8,29.9537,0,5
4.59,9,39.9443,0,5
4.59,10,49.9394,0,5
4.6,0,-49.9401,0,5
4.6,1,-39.945,0,5
4.6,2,-29.9543,0,5
4.6,3,-19.9673,0,5
4.6,4,-9.98296,0,5
4.6,5,0,0,5
4.6,6,9.98296,0,5
4.6,7,19.9673,0,5
4.6,8,29.9543,0,5
4.6,9,39.945,0,5
4.6,10,49.9401,0,5
4.61,0,-49.9408,0,5
4.61,1,-39.9456,0,5
4.61,2,-29.9548,0,5
4.61,3,-19.9677,0,5
4.61,4,-9.98317,0,5
4.61,5,0,0,5
4.61,6,9.98317,0,5
4.61,7,19.9677,0,5
4.61,8,29.9548,0,5
4.61,9,39.9456,0,5
4.61,10,49.9408,0,5
4.62,0,-49.9416,0,5
4.62,1,-39.9463,0,5
4.62,2,-29.9554,0,5
4.62,3,-19.9681,0,5
4.62,4,-9.98337,0,5
4.62,5,0,0,5
4.62,6,9.98337,0,5
4.62,7,19.9681,0,5
4.62,8,29.9554,0,5
4.62,9,39.9463,0,5
4.62,10,49.9416,0,5
4.63,0,-49.9423,0,5
4.63,1,-39.947,0,5
4.63,2,-29.9559,0,5
4.63,3,-19.9685,0,5
4.63,4,-9.98357,0,5
4.63,5,0,0,5
4.63,6,9.98357,0,5
4.63,7,19.9685,0,5
4.63,8,29.9559,0,5
4.63,9,39.947,0,5
4.63,10,49.9423,0,5
4.64,0,-49.943,0,5
4.64,1,-39.9476,0,5
4.64,2,-29.9565,0,5
4.64,3,-19.9689,0,5
4.64,4,-9.98377,0,5
4.64,5,0,0,5
4.64,6,9.98377,0,5
4.64,7,19.9689,0,5
4.64,8,29.9565,0,5
4.64,9,39.9476,0,5
4.64,10,49.943,0,5
4.65,0,-49.9437,0,5
4.65,1,-39.9482,0,5
4.65,2,-29.957,0,5
4.65,3,-19.9692,0,5
4.65,4,-9.98397,0,5
4.65,5,0,0,5
4.65,6,9.98397,0,5
4.65,7,19.9692,0,5
4.65,8,29.957,0,5
4.65,9,39.9482,0,5
4.65,10,49.9437,0,5
4.66,0,-49.9444,0,5
4.66,1,-39.9489,0,5
4.66,2,-29.9575,0,5
4.66,3,-19.9696,0,5
4.66,4,-9.98417,0,5
4.66,5,0,0,5
4.66,6,9.98417,0,5
4.66,7,19.9696,0,5
4.66,8,29.9575,0,5
4.66,9,39.9489,0,5
4.66,10,49.9444,0,5
4.67,0,-49.945,0,5
4.67,1,-39.9495,0,5
4.67,2,-29.958,0,5
4.67,3,-19.97,0,5
4.67,4,-9.98436,0,5
4.67,5,0,0,5
4.67,6,9.98436,0,5
4.67,7,19.97,0,5
4.67,8,29.958,0,5
4.67,9,39.9495,0,5
4.67,10,49.945,0,5
4.68,0,-49.9457,0,5
4.68,1,-39.9501,0,5
4.68,2,-29.9585,0,5
4.68,3,-19.9703,0,5
4.68,4,-9.98455,0,5
4.68,5,0,0,5
4.68,6,9.98455,0,5
4.68,7,19.9703,0,5
4.68,8,29.9585,0,5
4.68,9,39.9501,0,5
4.68,10,49.9457,0,5
4.69,0,-49.9464,0,5
4.69,1,-39.9507,0,5
4.69,2,-29.9591,0,5
4.69,3,-19.9707,0,5
4.69,4,-9.98474,0,5
4.69,5,0,0,5
4.69,6,9.98474,0,5
4.69,7,19.9707,0,5
4.69,8,29.9591,0,5
4.69,9,39.9507,0,5
4.69,10,49.9464,0,5
4.7,0,-49.947,0,5
4.7,1,-39.9513,0,5
4.7,2,-29.9595,0,5
4.7,3,-19.9711,0,5
4.7,4,-9.98492,0,5
4.7,5,0,0,5
4.7,6,9.98492,0,5
4.7,7,19.9711,0,5
4.7,8,29.9595,0,5
4.7,9,39.9513,0,5
4.7,10,49.947,0,5
4.71,0,-49.9477,0,5
4.71,1,-39.9519,0,5
4.71,2,-29.96,0,5
4.71,3,-19.9714,0,5
4.71,4,-9.9851,0,5
4.71,5,0,0,5
4.71,6,9.9851,0,5
4.71,7,19.9714,0,5
4.71,8,29.96,0,5
4.71,9,39.9519,0,5
4.71,10,49.9477,0,5
4.72,0,-49.9483,0,5
4.72,1,-39.9525,0,5
4.72,2,-29.9605,0,5
4.72,3,-19.9718,0,5
4.72,4,-9.98529,0,5
4.72,5,0,0,5
4.72,6,9.98529,0,5
4.72,7,19.9718,0,5
4.72,8,29.9605,0,5
4.72,9,39.9525,0,5
4.72,10,49.9483,0,5
4.73,0,-49.9489,0,5
4.73,1,-39.9531,0,5
4.73,2,-29.961,0,5
4.73,3,-19.9721,0,5
4.73,4,-9.98546,0,5
4.73,5,0,0,5
4.73,6,9.98546,0,5
4.73,7,19.9721,0,5
4.73,8,29.961,0,5
4.73,9,39.9531,0,5
4.73,10,49.9489,0,5
4.74,0,-49.9495,0,5
4.74,1,-39.9536,0,5
4.74,2,-29.9615,0,5
4.74,3,-19.9724,0,5
4.74,4,-9.98564,0,5
4.74,5,0,0,5
4.74,6,9.98564,0,5
4.74,7,19.9724,0,5
4.74,8,29.9615,0,5
4.74,9,39.9536,0,5
4.74,10,49.9495,0,5
4.75,0,-49.9502,0,5
4.75,1,-39.9542,0,5
4.75,2,-29.9619,0,5
4.75,3,-19.9728,0,5
4.75,4,-9.98582,0,5
4.75,5,0,0,5
4.75,6,9.98582,0,5
4.75,7,19.9728,0,5
4.75,8,29.9619,0,5
4.75,9,39.9542,0,5
4.75,10,49.9502,0,5
4.76,0,-49.9508,0,5
4.76,1,-39.9548,0,5
4.76,2,-29.9624,0,5
4.76,3,-19.9731,0,5
4.76,4,-9.98599,0,5
4.76,5,0,0,5
4.76,6,9.98599,0,5
4.76,7,19.9731,0,5
4.76,8,29.9624,0,5
4.76,9,39.9548,0,5
4.76,10,49.9508,0,5
4.77,0,-49.9514,0,5
4.77,1,-39.9553,0,5
4.77,2,-29.9629,0,5
4.77,3,-19.9734,0,5
4.77,4,-9.98616,0,5
4.77,5,0,0,5
4.77,6,9.98616,0,5
4.77,7,19.9734,0,5
4.77,8,29.9629,0,5
4.77,9,39.9553,0,5
4.77,10,49.9514,0,5
4.78,0,-49.952,0,5
4.78,1,-39.9558,0,5
4.78,2,-29.9633,0,5
4.78,3,-19.9738,0,5
4.78,4,-9.98633,0,5
4.78,5,0,0,5
4.78,6,9.98633,0,5
4.78,7,19.9738,0,5
4.78,8,29.9633,0,5
4.78,9,39.9558,0,5
4.78,10,49.952,0,5
4.79,0,-49.9525,0,5
4.79,1,-39.9564,0,5
4.79,2,-29.9638,0,5
4.79,3,-19.9741,0,5
4.79,4,-9.98649,0,5
4.79,5,0,0,5
4.79,6,9.98649,0,5
4.79,7,19.9741,0,5
4.79,8,29.9638,0,5
4.79,9,39.9564,0,5
4.79,10,49.9525,0,5
4.8,0,-49.9531,0,5
4.8,1,-39.9569,0,5
4.8,2,-29.9642,0,5
4.8,3,-19.9744,0,5
4.8,4,-9.98666,0,5
4.8,5,0,0,5
4.8,6,9.98666,0,5
4.8,7,19.9744,0,5
4.8,8,29.9642,0,5
4.8,9,39.9569,0,5
4.8,10,49.9531,0,5
4.81,0,-49.9537,0,5
4.81,1,-39.9574,0,5
4.81,2,-29.9646,0,5
4.81,3,-19.9747,0,5
4.81,4,-9.98682,0,5
4.81,5,0,0,5
4.81,6,9.98682,0,5
4.81,7,19.9747,0,5
4.81,8,29.9646,0,5
4.81,9,39.9574,0,5
4.81,10,49.9537,0,5
4.82,0,-49.9542,0,5
4.82,1,-39.958,0,5
4.82,2,-29.9651,0,5
4.82,3,-19.975,0,5
4.82,4,-9.98698,0,5
4.82,5,0,0,5
4.82,6,9.98698,0,5
4.82,7,19.975,0,5
4.82,8,29.9651,0,5
4.82,9,39.958,0,5
4.82,10,49.9542,0,5
4.83,0,-49.9548,0,5
4.83,1,-39.9585,0,5
4.83,2,-29.9655,0,5
4.83,3,-19.9753,0,5
4.83,4,-9.98714,0,5
4.83,5,0,0,5
4.83,6,9.98714,0,5
4.83,7,19.9753,0,5
4.83,8,29.9655,0,5
4.83,9,39.9585,0,5
4.83,10,49.9548,0,5
4.84,0,-49.9554,0,5
4.84,1,-39.959,0,5
4.84,2,-29.9659,0,5
4.84,3,-19.9756,0,5
4.84,4,-9.98729,0,5
4.84,5,0,0,5
4.84,6,9.98729,0,5
4.84,7,19.9756,0,5
4.84,8,29.9659,0,5
4.84,9,39.959,0,5
4.84,10,49.9554,0,5
4.85,0,-49.9559,0,5
4.85,1,-39.9595,0,5
4.85,2,-29.9663,0,5
4.85,3,-19.9759,0,5
4.85,4,-9.98745,0,5
4.85,5,0,0,5
4.85,6,9.98745,0,5
4.85,7,19.9759,0,5
4.85,8,29.9663,0,5
4.85,9,39.9595,0,5
4.85,10,49.9559,0,5
4.86,0,-49.9564,0,5
4.86,1,-39.96,0,5
4.86,2,-29.9667,0,5
4.86,3,-19.9762,0,5
4.86,4,-9.9876,0,5
4.86,5,0,0,5
4.86,6,9.9876,0,5
4.86,7,19.9762,0,5
4.86,8,29.9667,0,5
4.86,9,39.96,0,5
4.86,10,49.9564,0,5
4.87,0,-49.957,0,5
4.87,1,-39.9605,0,5
4.87,2,-29.9671,0,5
4.87,3,-19.9765,0,5
4.87,4,-9.98775,0,5
4.87,5,0,0,5
4.87,6,9.98775,0,5
4.87,7,19.9765,0,5
4.87,8,29.9671,0,5
4.87,9,39.9605,0,5
4.87,10,49.957,0,5
4.88,0,-49.9575,0,5
4.88,1,-39.9609,0,5
4.88,2,-29.9675,0,5
4.88,3,-19.9768,0,5
4.88,4,-9.9879,0,5
4.88,5,0,0,5
4.88,6,9.9879,0,5
4.88,7,19.9768,0,5
4.88,8,29.9675,0,5
4.88,9,39.9609,0,5
4.88,10,49.9575,0,5
4.89,0,-49.958,0,5
4.89,1,-39.9614,0,5
4.89,2,-29.9679,0,5
4.89,3,-19.9771,0,5
4.89,4,-9.98805,0,5
4.89,5,0,0,5
4.89,6,9.98805,0,5
4.89,7,19.9771,0,5
4.89,8,29.9679,0,5
4.89,9,39.9614,0,5
4.89,10,49.958,0,5
4.9,0,-49.9585,0,5
4.9,1,-39.9619,0,5
4.9,2,-29.9683,0,5
4.9,3,-19.9773,0,5
4.9,4,-9.98819,0,5
4.9,5,0,0,5
4.9,6,9.98819,0,5
4.9,7,19.9773,0,5
4.9,8,29.9683,0,5
4.9,9,39.9619,0,5
4.9,10,49.9585,0,5
4.91,0,-49.959,0,5
4.91,1,-39.9623,0,5
4.91,2,-29.9687,0,5
4.91,3,-19.9776,0,5
4.91,4,-9.98834,0,5
4.91,5,0,0,5
4.91,6,9.98834,0,5
4.91,7,19.9776,0,5
4.91,8,29.9687,0,5
4.91,9,39.9623,0,5
4.91,10,49.959,0,5
4.92,0,-49.9595,0,5
4.92,1,-39.9628,0,5
4.92,2,-29.9691,0,5
4.92,3,-19.9779,0,5
4.92,4,-9.98848,0,5
4.92,5,0,0,5
4.92,6,9.98848,0,5
4.92,7,19.9779,0,5
4.92,8,29.9691,0,5
4.92,9,39.9628,0,5
4.92,10,49.9595,0,5
4.93,0,-49.96,0,5
4.93,1,-39.9633,0,5
4.93,2,-29.9695,0,5
4.93,3,-19.9782,0,5
4.93,4,-9.98862,0,5
4.93,5,0,0,5
4.93,6,9.98862,0,5
4.93,7,19.9782,0,5
4.93,8,29.9695,0,5
4.93,9,39.9633,0,5
4.93,10,49.96,0,5
4.94,0,-49.9605,0,5
4.94,1,-39.9637,0,5
4.94,2,-29.9698,0,5
4.94,3,-19.9784,0,5
4.94,4,-9.98876,0,5
4.94,5,0,0,5
4.94,6,9.98876,0,5
4.94,7,19.9784,0,5
4.94,8,29.9698,0,5
4.94,9,39.9637,0,5
4.94,10,49.9605,0,5
4.95,0,-49.961,0,5
4.95,1,-39.9641,0,5
4.95,2,-29.9702,0,5
4.95,3,-19.9787,0,5
4.95,4,-9.98889,0,5
4.95,5,0,0,5
4.95,6,9.98889,0,5
4.95,7,19.9787,0,5
4.95,8,29.9702,0,5
4.95,9,39.9641,0,5
4.95,10,49.961,0,5
4.96,0,-49.9615,0,5
4.96,1,-39.9646,0,5
4.96,2,-29.9706,0,5
4.96,3,-19.9789,0,5
4.96,4,-9.98903,0,5
4.96,5,0,0,5
4.96,6,9.98903,0,5
4.96,7,19.9789,0,5
4.96,8,29.9706,0,5
4.96,9,39.9646,0,5
4.96,10,49.9615,0,5
4.97,0,-49.9619,0,5
4.97,1,-39.965,0,5
4.97,2,-29.9709,0,5
4.97,3,-19.9792,0,5
4.97,4,-9.98916,0,5
4.97,5,0,0,5
4.97,6,9.98916,0,5
4.97,7,19.9792,0,5
4.97,8,29.9709,0,5
4.97,9,39.965,0,5
4.97,10,49.9619,0,5
4.98,0,-49.9624,0,5
4.98,1,-39.9654,0,5
4.98,2,-29.9713,0,5
4.98,3,-19.9795,0,5
4.98,4,-9.98929,0,5
4.98,5,0,0,5
4.98,6,9.98929,0,5
4.98,7,19.9795,0,5
4.98,8,29.9713,0,5
4.98,9,39.9654,0,5
4.98,10,49.9624,0,5
4.99,0,-49.9628,0,5
4.99,1,-39.9659,0,5
4.99,2,-29.9716,0,5
4.99,3,-19.9797,0,5
4.99,4,-9.98942,0,5
4.99,5,0,0,5
4.99,6,9.98942,0,5
4.99,7,19.9797,0,5
4.99,8,29.9716,0,5
4.99,9,39.9659,0,5
4.99,10,49.9628,0,5
5,0,-49.9633,0,5
5,1,-39.9663,0,5
5,2,-29.972,0,5
5,3,-19.98,0,5
5,4,-9.98955,0,5
5,5,0,0,5
5,6,9.98955,0,5
5,7,19.98,0,5
5,8,29.972,0,5
5,9,39.9663,0,5
5,10,49.9633,0,5
